Date,Close
2021-06-22,102.3005
2021-06-23,101.2371
2021-06-24,100.8202
2021-06-25,101.6887
2021-06-28,100.7475
2021-06-29,98.5929
2021-06-30,99.3806
2021-07-01,100.2276
2021-07-02,99.3954
2021-07-05,99.8009
2021-07-06,100.8315
2021-07-07,101.9168
2021-07-08,100.4548
2021-07-09,100.5035
2021-07-12,99.7804
2021-07-13,100.6489
2021-07-14,100.7146
2021-07-15,99.5805
2021-07-16,99.6497
2021-07-19,100.1658
2021-07-20,98.7174
2021-07-21,97.4618
2021-07-22,96.8181
2021-07-23,96.5066
2021-07-26,95.9612
2021-07-27,94.3128
2021-07-28,92.9169
2021-07-29,92.8375
2021-07-30,93.1439
2021-08-02,92.3383
2021-08-03,92.4349
2021-08-04,94.0081
2021-08-05,93.7845
2021-08-06,93.3647
2021-08-09,92.7231
2021-08-10,93.0942
2021-08-11,93.2624
2021-08-12,93.4539
2021-08-13,93.1097
2021-08-16,93.4460
2021-08-17,93.7895
2021-08-18,93.6538
2021-08-19,94.6518
2021-08-20,93.2960
2021-08-23,93.9102
2021-08-24,93.8018
2021-08-25,94.5375
2021-08-26,96.2211
2021-08-27,96.2761
2021-08-30,96.1204
2021-08-31,96.1189
2021-09-01,97.3783
2021-09-02,98.8018
2021-09-03,98.9824
2021-09-06,99.6078
2021-09-07,101.3150
2021-09-08,101.8609
2021-09-09,100.4973
2021-09-10,99.7839
2021-09-13,99.3834
2021-09-14,99.7952
2021-09-15,99.3267
2021-09-16,100.6690
2021-09-17,100.2827
2021-09-20,101.8135
2021-09-21,101.2574
2021-09-22,102.5962
2021-09-23,102.8454
2021-09-24,104.2862
2021-09-27,106.2806
2021-09-28,108.1068
2021-09-29,109.2471
2021-09-30,108.5804
2021-10-01,107.8562
2021-10-04,104.8034
2021-10-05,106.3469
2021-10-06,107.7088
2021-10-07,108.8448
2021-10-08,107.8085
2021-10-11,110.7293
2021-10-12,110.1529
2021-10-13,111.1667
2021-10-14,109.6187
2021-10-15,109.1144
2021-10-18,110.4966
2021-10-19,111.6928
2021-10-20,110.6966
2021-10-21,110.7364
2021-10-22,112.0325
2021-10-25,110.2479
2021-10-26,111.1698
2021-10-27,109.6942
2021-10-28,110.4670
2021-10-29,110.3204
2021-11-01,111.4606
2021-11-02,111.0386
2021-11-03,110.7822
2021-11-04,110.5180
2021-11-05,109.6274
2021-11-08,109.4292
2021-11-09,108.4739
2021-11-10,107.9801
2021-11-11,108.7464
2021-11-12,108.4884
2021-11-15,109.6567
2021-11-16,110.4575
2021-11-17,111.3903
2021-11-18,110.2756
2021-11-19,110.7747
2021-11-22,112.3528
2021-11-23,113.3843
2021-11-24,114.7704
2021-11-25,116.4936
2021-11-26,114.9242
2021-11-29,115.6148
2021-11-30,116.2863
2021-12-01,116.1474
2021-12-02,114.7988
2021-12-03,115.0292
2021-12-06,114.9295
2021-12-07,117.1303
2021-12-08,118.6565
2021-12-09,118.2756
2021-12-10,117.1837
2021-12-13,116.3280
2021-12-14,116.3459
2021-12-15,115.6303
2021-12-16,117.8739
2021-12-17,116.6368
2021-12-20,116.6158
2021-12-21,116.8541
2021-12-22,117.3916
2021-12-23,116.4552
2021-12-24,116.2918
2021-12-27,116.5748
2021-12-28,117.0213
2021-12-29,116.4703
2021-12-30,116.2255
2021-12-31,116.5560
2022-01-03,118.7635
2022-01-04,117.5242
2022-01-05,118.3947
2022-01-06,120.2676
2022-01-07,118.8086
2022-01-10,120.5447
2022-01-11,122.2658
2022-01-12,122.4629
2022-01-13,123.7036
2022-01-14,125.5708
2022-01-17,125.5347
2022-01-18,125.9509
2022-01-19,124.8412
2022-01-20,124.1867
2022-01-21,124.4252
2022-01-24,124.4804
2022-01-25,126.5450
2022-01-26,126.4518
2022-01-27,125.1947
2022-01-28,126.4148
2022-01-31,127.6895
2022-02-01,128.3458
2022-02-02,128.3624
2022-02-03,127.5975
2022-02-04,127.0065
2022-02-07,129.0175
2022-02-08,130.1532
2022-02-09,130.4672
2022-02-10,131.1701
2022-02-11,130.9351
2022-02-14,129.9921
2022-02-15,129.6028
2022-02-16,129.7198
2022-02-17,127.9148
2022-02-18,126.3651
2022-02-21,124.4924
2022-02-22,124.1190
2022-02-23,124.9769
2022-02-24,123.5555
2022-02-25,122.3667
2022-02-28,120.6539
2022-03-01,120.2346
2022-03-02,118.9986
2022-03-03,117.9709
2022-03-04,116.8428
2022-03-07,119.4179
2022-03-08,119.3941
2022-03-09,118.7394
2022-03-10,118.3117
2022-03-11,119.3541
2022-03-14,120.5230
2022-03-15,120.9010
2022-03-16,118.7664
2022-03-17,119.9424
2022-03-18,121.2256
2022-03-21,122.1885
2022-03-22,122.8115
2022-03-23,122.9799
2022-03-24,124.4528
2022-03-25,124.1824
2022-03-28,125.4875
2022-03-29,125.0104
2022-03-30,124.6480
2022-03-31,124.2174
2022-04-01,123.6568
2022-04-04,123.1758
2022-04-05,124.1379
2022-04-06,126.0530
2022-04-07,125.3090
2022-04-08,124.1774
2022-04-11,125.7262
2022-04-12,125.4178
2022-04-13,125.8281
2022-04-14,126.0918
2022-04-15,127.2553
2022-04-18,126.2895
2022-04-19,127.7358
2022-04-20,128.7795
2022-04-21,126.2350
2022-04-22,126.1262
2022-04-25,125.7570
2022-04-26,126.2858
2022-04-27,126.2904
2022-04-28,125.4809
2022-04-29,125.1501
2022-05-02,125.6359
2022-05-03,125.7596
2022-05-04,125.6513
2022-05-05,128.3661
2022-05-06,129.0817
2022-05-09,127.8143
2022-05-10,128.0328
2022-05-11,128.5005
2022-05-12,127.3888
2022-05-13,127.6016
2022-05-16,126.6748
2022-05-17,124.1386
2022-05-18,124.6129
2022-05-19,125.4235
2022-05-20,126.2270
2022-05-23,126.1298
2022-05-24,125.5087
2022-05-25,125.8627
2022-05-26,126.4450
2022-05-27,127.6145
2022-05-30,129.3048
2022-05-31,130.3697
2022-06-01,129.7503
2022-06-02,129.7694
2022-06-03,128.1610
2022-06-06,129.1110
2022-06-07,129.9031
2022-06-08,131.4494
2022-06-09,132.1446
2022-06-10,134.1969
2022-06-13,133.4246
2022-06-14,133.9378
2022-06-15,133.7262
2022-06-16,133.5493
2022-06-17,131.4529
2022-06-20,130.6298
2022-06-21,128.3074
2022-06-22,127.9912
2022-06-23,127.2363
2022-06-24,127.4660
2022-06-27,125.3804
2022-06-28,124.8326
2022-06-29,124.5924
2022-06-30,121.9873
2022-07-01,123.9110
2022-07-04,124.5094
2022-07-05,123.6587
2022-07-06,125.8905
2022-07-07,127.5240
2022-07-08,124.6418
2022-07-11,124.3234
2022-07-12,123.6277
2022-07-13,123.7050
2022-07-14,122.6354
2022-07-15,122.3609
2022-07-18,122.4727
2022-07-19,119.6671
2022-07-20,119.8247
2022-07-21,121.4315
2022-07-22,121.5963
2022-07-25,122.9372
2022-07-26,124.8042
2022-07-27,125.1767
2022-07-28,125.6754
2022-07-29,126.1963
2022-08-01,125.7431
2022-08-02,128.5026
2022-08-03,129.0963
2022-08-04,129.8382
2022-08-05,131.0702
2022-08-08,132.9697
2022-08-09,131.3572
2022-08-10,130.1726
2022-08-11,130.4184
2022-08-12,131.1303
2022-08-15,129.7222
2022-08-16,128.1335
2022-08-17,129.1303
2022-08-18,130.0749
2022-08-19,129.7888
2022-08-22,129.4965
2022-08-23,128.7814
2022-08-24,127.4172
2022-08-25,126.4146
2022-08-26,126.6493
2022-08-29,126.4600
2022-08-30,127.6382
2022-08-31,126.0872
2022-09-01,124.1087
2022-09-02,124.7844
2022-09-05,123.6937
2022-09-06,123.3313
2022-09-07,123.3629
2022-09-08,121.9078
2022-09-09,120.1547
2022-09-12,120.4432
2022-09-13,117.3928
2022-09-14,118.0570
2022-09-15,116.0787
2022-09-16,116.9314
2022-09-19,117.2428
2022-09-20,117.4711
2022-09-21,117.9839
2022-09-22,118.1098
2022-09-23,116.5700
2022-09-26,117.4493
2022-09-27,117.5656
2022-09-28,118.0544
2022-09-29,117.8863
2022-09-30,117.5777
2022-10-03,118.5782
2022-10-04,119.6080
2022-10-05,119.8507
2022-10-06,118.4872
2022-10-07,117.4371
2022-10-10,116.3182
2022-10-11,117.5369
2022-10-12,118.0970
2022-10-13,118.1820
2022-10-14,118.0367
2022-10-17,117.2461
2022-10-18,118.1750
2022-10-19,117.0603
2022-10-20,116.1692
2022-10-21,117.1360
2022-10-24,117.8795
2022-10-25,117.8583
2022-10-26,116.5240
2022-10-27,115.2096
2022-10-28,116.1937
2022-10-31,116.6729
2022-11-01,118.3868
2022-11-02,117.9451
2022-11-03,117.9386
2022-11-04,116.9852
2022-11-07,118.9008
2022-11-08,117.1231
2022-11-09,117.8935
2022-11-10,119.7848
2022-11-11,118.8073
2022-11-14,117.3026
2022-11-15,116.2841
2022-11-16,114.8265
2022-11-17,115.2893
2022-11-18,115.2749
2022-11-21,114.3799
2022-11-22,114.1620
2022-11-23,115.8809
2022-11-24,115.6935
2022-11-25,115.3483
2022-11-28,117.5624
2022-11-29,116.6682
2022-11-30,116.2415
2022-12-01,117.9446
2022-12-02,118.0654
2022-12-05,116.0397
2022-12-06,115.1662
2022-12-07,112.8149
2022-12-08,112.1882
2022-12-09,112.5826
2022-12-12,110.9025
2022-12-13,112.5654
2022-12-14,113.9604
2022-12-15,114.8724
2022-12-16,114.1286
2022-12-19,114.2059
2022-12-20,114.8503
2022-12-21,115.9399
2022-12-22,117.3945
2022-12-23,115.0703
2022-12-26,114.3452
2022-12-27,113.1438
2022-12-28,112.8252
2022-12-29,113.0914
2022-12-30,115.6146
2023-01-02,115.5538
2023-01-03,116.5916
2023-01-04,116.7578
2023-01-05,116.7627
2023-01-06,118.7509
2023-01-09,117.5530
2023-01-10,118.3507
2023-01-11,120.7406
2023-01-12,124.7653
2023-01-13,124.2089
2023-01-16,123.1687
2023-01-17,121.7583
2023-01-18,121.3334
2023-01-19,121.3789
2023-01-20,121.4408
2023-01-23,122.7902
2023-01-24,122.4689
2023-01-25,122.8822
2023-01-26,121.0117
2023-01-27,120.2927
2023-01-30,120.1538
2023-01-31,117.5239
2023-02-01,117.6908
2023-02-02,118.7124
2023-02-03,118.8333
2023-02-06,119.1115
2023-02-07,119.1402
2023-02-08,117.8325
2023-02-09,117.9170
2023-02-10,117.3238
2023-02-13,117.4607
2023-02-14,117.5732
2023-02-15,117.7392
2023-02-16,116.3088
2023-02-17,116.2759
2023-02-20,118.2524
2023-02-21,119.3401
2023-02-22,119.1093
2023-02-23,118.3178
2023-02-24,119.4619
2023-02-27,119.4860
2023-02-28,117.5156
2023-03-01,117.0399
2023-03-02,118.9428
2023-03-03,117.0676
2023-03-06,117.1497
2023-03-07,116.3224
2023-03-08,116.2541
2023-03-09,115.7987
2023-03-10,114.8331
2023-03-13,112.0541
2023-03-14,111.8145
2023-03-15,111.8356
2023-03-16,111.6779
2023-03-17,110.5362
2023-03-20,109.8732
2023-03-21,112.1922
2023-03-22,110.9779
2023-03-23,110.6109
2023-03-24,109.2828
2023-03-27,109.0277
2023-03-28,109.2625
2023-03-29,110.5082
2023-03-30,110.7223
2023-03-31,110.7076
2023-04-03,111.0721
2023-04-04,111.6552
2023-04-05,111.6036
2023-04-06,111.5692
2023-04-07,112.8648
2023-04-10,112.0896
2023-04-11,111.9898
2023-04-12,111.0036
2023-04-13,110.4471
2023-04-14,112.0060
2023-04-17,111.2438
2023-04-18,111.7704
2023-04-19,114.0202
2023-04-20,114.5742
